subject_id,segment_idx,hr_gt_bpm,hr_pr_bpm,err_bpm
03-05,43,56.25,98.4375,42.1875
03-05,44,56.25,112.5,56.25
03-05,45,56.25,91.40625,35.15625
03-05,46,56.25,112.5,56.25
03-05,47,56.25,112.5,56.25
03-05,48,56.25,112.5,56.25
03-05,49,56.25,112.5,56.25
03-05,50,56.25,112.5,56.25
03-05,51,56.25,105.46875,49.21875
03-05,52,56.25,105.46875,49.21875
03-05,53,56.25,105.46875,49.21875
03-05,54,56.25,112.5,56.25
03-05,55,56.25,105.46875,49.21875
03-05,56,56.25,105.46875,49.21875
03-05,57,56.25,112.5,56.25
03-05,58,56.25,98.4375,42.1875
03-05,59,56.25,105.46875,49.21875
03-05,60,56.25,105.46875,49.21875
03-05,61,56.25,112.5,56.25
03-05,62,56.25,105.46875,49.21875
03-05,63,56.25,98.4375,42.1875
03-05,64,56.25,112.5,56.25
03-05,65,56.25,105.46875,49.21875
03-05,66,56.25,105.46875,49.21875
03-05,67,56.25,105.46875,49.21875
03-05,68,56.25,105.46875,49.21875
03-05,69,56.25,105.46875,49.21875
03-05,70,56.25,105.46875,49.21875
03-05,71,56.25,98.4375,42.1875
03-05,72,56.25,105.46875,49.21875
03-05,73,56.25,112.5,56.25
03-05,74,56.25,112.5,56.25
03-05,75,56.25,105.46875,49.21875
03-05,76,56.25,105.46875,49.21875
03-05,77,56.25,112.5,56.25
03-05,78,56.25,112.5,56.25
03-05,79,56.25,112.5,56.25
03-05,80,56.25,112.5,56.25
03-05,81,56.25,112.5,56.25
03-05,82,56.25,112.5,56.25
03-05,83,56.25,112.5,56.25
03-05,84,56.25,98.4375,42.1875
03-05,85,56.25,98.4375,42.1875
03-05,86,56.25,98.4375,42.1875
03-05,87,56.25,98.4375,42.1875
03-05,88,56.25,98.4375,42.1875
03-05,89,56.25,98.4375,42.1875
03-05,90,56.25,98.4375,42.1875
03-05,91,56.25,98.4375,42.1875
03-05,92,56.25,105.46875,49.21875
03-05,93,56.25,105.46875,49.21875
03-05,94,56.25,112.5,56.25
03-05,95,56.25,105.46875,49.21875
03-05,96,56.25,112.5,56.25
03-05,97,56.25,112.5,56.25
03-05,98,56.25,105.46875,49.21875
03-05,99,56.25,119.53125,63.28125
03-05,100,56.25,119.53125,63.28125
03-05,101,56.25,112.5,56.25
03-05,102,56.25,112.5,56.25
03-05,103,56.25,105.46875,49.21875
03-05,104,56.25,112.5,56.25
03-05,105,56.25,112.5,56.25
03-05,106,56.25,112.5,56.25
03-05,107,56.25,105.46875,49.21875
03-05,108,56.25,112.5,56.25
03-05,109,56.25,98.4375,42.1875
03-05,110,56.25,98.4375,42.1875
03-05,111,56.25,98.4375,42.1875
03-05,112,56.25,98.4375,42.1875
03-05,113,56.25,105.46875,49.21875
03-05,114,56.25,105.46875,49.21875
03-05,115,56.25,112.5,56.25
03-05,116,56.25,112.5,56.25
03-05,117,56.25,112.5,56.25
03-05,118,56.25,105.46875,49.21875
03-05,119,56.25,98.4375,42.1875
03-05,120,56.25,112.5,56.25
03-05,121,56.25,105.46875,49.21875
03-05,122,56.25,112.5,56.25
03-05,123,56.25,112.5,56.25
03-05,124,56.25,98.4375,42.1875
03-05,125,56.25,112.5,56.25
03-05,126,56.25,105.46875,49.21875
03-05,127,56.25,112.5,56.25
03-05,128,56.25,112.5,56.25
03-05,129,56.25,112.5,56.25
03-05,130,56.25,105.46875,49.21875
03-05,131,56.25,119.53125,63.28125
03-05,132,56.25,126.5625,70.3125
03-05,133,56.25,112.5,56.25
03-05,134,56.25,112.5,56.25
03-05,135,56.25,98.4375,42.1875
03-05,136,56.25,112.5,56.25
03-05,137,56.25,98.4375,42.1875
03-05,138,56.25,105.46875,49.21875
03-05,139,56.25,105.46875,49.21875
03-05,140,56.25,105.46875,49.21875
03-05,141,56.25,105.46875,49.21875
03-05,142,56.25,105.46875,49.21875
03-05,143,56.25,98.4375,42.1875
03-05,144,56.25,98.4375,42.1875
03-05,145,56.25,112.5,56.25
03-05,146,56.25,98.4375,42.1875
03-05,147,56.25,98.4375,42.1875
03-05,148,56.25,112.5,56.25
03-05,149,56.25,112.5,56.25
03-05,150,56.25,91.40625,35.15625
03-05,151,56.25,91.40625,35.15625
03-05,152,56.25,91.40625,35.15625
03-05,153,56.25,112.5,56.25
03-05,154,56.25,112.5,56.25
03-05,155,56.25,112.5,56.25
03-05,156,56.25,112.5,56.25
03-05,157,56.25,112.5,56.25
03-05,158,56.25,112.5,56.25
03-05,159,56.25,112.5,56.25
03-05,160,56.25,105.46875,49.21875
03-05,161,56.25,112.5,56.25
03-05,162,56.25,112.5,56.25
03-05,163,56.25,112.5,56.25
03-05,164,56.25,112.5,56.25
03-05,165,56.25,112.5,56.25
03-05,166,56.25,112.5,56.25
03-06,0,63.28125,112.5,49.21875
03-06,1,63.28125,98.4375,35.15625
03-06,2,63.28125,112.5,49.21875
03-06,3,63.28125,112.5,49.21875
03-06,4,63.28125,112.5,49.21875
03-06,5,63.28125,112.5,49.21875
03-06,6,63.28125,112.5,49.21875
03-06,7,63.28125,112.5,49.21875
03-06,8,63.28125,112.5,49.21875
03-06,9,63.28125,112.5,49.21875
03-06,10,56.25,112.5,56.25
03-06,11,56.25,112.5,56.25
03-06,12,56.25,112.5,56.25
03-06,13,56.25,112.5,56.25
03-06,14,56.25,105.46875,49.21875
03-06,15,56.25,112.5,56.25
03-06,16,56.25,112.5,56.25
03-06,17,56.25,112.5,56.25
03-06,18,56.25,98.4375,42.1875
03-06,19,56.25,98.4375,42.1875
03-06,20,56.25,98.4375,42.1875
03-06,21,56.25,105.46875,49.21875
03-06,22,56.25,105.46875,49.21875
03-06,23,56.25,112.5,56.25
03-06,24,56.25,112.5,56.25
03-06,25,56.25,112.5,56.25
03-06,26,56.25,105.46875,49.21875
03-06,27,56.25,112.5,56.25
03-06,28,56.25,112.5,56.25
03-06,29,56.25,112.5,56.25
03-06,30,56.25,112.5,56.25
03-06,31,119.53125,112.5,-7.03125
03-06,32,119.53125,98.4375,-21.09375
03-06,33,119.53125,98.4375,-21.09375
03-06,34,119.53125,91.40625,-28.125
03-06,35,119.53125,91.40625,-28.125
03-06,36,119.53125,91.40625,-28.125
03-06,37,119.53125,91.40625,-28.125
03-06,38,63.28125,98.4375,35.15625
03-06,39,63.28125,105.46875,42.1875
03-06,40,63.28125,98.4375,35.15625
03-06,41,63.28125,98.4375,35.15625
03-06,42,63.28125,105.46875,42.1875
03-06,43,63.28125,98.4375,35.15625
03-06,44,63.28125,98.4375,35.15625
03-06,45,63.28125,112.5,49.21875
03-06,46,63.28125,105.46875,42.1875
03-06,47,63.28125,105.46875,42.1875
03-06,48,63.28125,112.5,49.21875
03-06,49,63.28125,112.5,49.21875
03-06,50,63.28125,105.46875,42.1875
03-06,51,63.28125,105.46875,42.1875
03-06,52,63.28125,105.46875,42.1875
03-06,53,63.28125,112.5,49.21875
03-06,54,63.28125,112.5,49.21875
03-06,55,63.28125,112.5,49.21875
03-06,56,63.28125,112.5,49.21875
03-06,57,63.28125,112.5,49.21875
03-06,58,63.28125,91.40625,28.125
03-06,59,63.28125,112.5,49.21875
03-06,60,63.28125,112.5,49.21875
03-06,61,63.28125,112.5,49.21875
03-06,62,63.28125,112.5,49.21875
03-06,63,63.28125,98.4375,35.15625
03-06,64,63.28125,112.5,49.21875
03-06,65,63.28125,98.4375,35.15625
03-06,66,63.28125,98.4375,35.15625
03-06,67,63.28125,98.4375,35.15625
03-06,68,63.28125,98.4375,35.15625
03-06,69,63.28125,98.4375,35.15625
03-06,70,63.28125,105.46875,42.1875
03-06,71,63.28125,105.46875,42.1875
03-06,72,63.28125,105.46875,42.1875
03-06,73,63.28125,105.46875,42.1875
03-06,74,63.28125,105.46875,42.1875
03-06,75,119.53125,105.46875,-14.0625
03-06,76,119.53125,112.5,-7.03125
03-06,77,119.53125,98.4375,-21.09375
03-06,78,119.53125,98.4375,-21.09375
03-06,79,56.25,98.4375,42.1875
03-06,80,56.25,98.4375,42.1875
03-06,81,56.25,91.40625,35.15625
03-06,82,56.25,98.4375,42.1875
03-06,83,56.25,112.5,56.25
03-06,84,56.25,98.4375,42.1875
03-06,85,56.25,98.4375,42.1875
03-06,86,56.25,112.5,56.25
03-06,87,56.25,112.5,56.25
03-06,88,56.25,91.40625,35.15625
03-06,89,56.25,112.5,56.25
03-06,90,56.25,112.5,56.25
03-06,91,56.25,112.5,56.25
03-06,92,56.25,105.46875,49.21875
03-06,93,56.25,105.46875,49.21875
03-06,94,56.25,105.46875,49.21875
03-06,95,56.25,105.46875,49.21875
03-06,96,56.25,105.46875,49.21875
03-06,97,56.25,105.46875,49.21875
03-06,98,56.25,98.4375,42.1875
03-06,99,56.25,105.46875,49.21875
03-06,100,56.25,105.46875,49.21875
03-06,101,56.25,112.5,56.25
03-06,102,56.25,105.46875,49.21875
03-06,103,56.25,105.46875,49.21875
03-06,104,56.25,112.5,56.25
03-06,105,56.25,112.5,56.25
03-06,106,56.25,105.46875,49.21875
03-06,107,56.25,105.46875,49.21875
03-06,108,56.25,105.46875,49.21875
03-06,109,56.25,105.46875,49.21875
03-06,110,56.25,98.4375,42.1875
03-06,111,56.25,105.46875,49.21875
03-06,112,56.25,112.5,56.25
03-06,113,56.25,112.5,56.25
03-06,114,56.25,112.5,56.25
03-06,115,56.25,105.46875,49.21875
03-06,116,56.25,112.5,56.25
03-06,117,56.25,105.46875,49.21875
03-06,118,56.25,105.46875,49.21875
03-06,119,56.25,112.5,56.25
03-06,120,56.25,112.5,56.25
03-06,121,56.25,105.46875,49.21875
03-06,122,56.25,98.4375,42.1875
03-06,123,56.25,91.40625,35.15625
03-06,124,56.25,98.4375,42.1875
03-06,125,56.25,98.4375,42.1875
03-06,126,56.25,105.46875,49.21875
03-06,127,56.25,105.46875,49.21875
03-06,128,56.25,105.46875,49.21875
03-06,129,56.25,112.5,56.25
03-06,130,56.25,112.5,56.25
03-06,131,56.25,105.46875,49.21875
03-06,132,56.25,112.5,56.25
03-06,133,56.25,42.1875,-14.0625
03-06,134,56.25,42.1875,-14.0625
03-06,135,56.25,112.5,56.25
03-06,136,56.25,119.53125,63.28125
03-06,137,56.25,42.1875,-14.0625
03-06,138,56.25,105.46875,49.21875
03-06,139,56.25,105.46875,49.21875
03-06,140,56.25,105.46875,49.21875
03-06,141,56.25,105.46875,49.21875
03-06,142,56.25,105.46875,49.21875
03-06,143,56.25,112.5,56.25
03-06,144,56.25,98.4375,42.1875
03-06,145,56.25,112.5,56.25
03-06,146,56.25,91.40625,35.15625
03-06,147,56.25,98.4375,42.1875
03-06,148,56.25,98.4375,42.1875
03-06,149,56.25,98.4375,42.1875
03-06,150,56.25,91.40625,35.15625
03-06,151,56.25,98.4375,42.1875
03-06,152,56.25,98.4375,42.1875
03-06,153,56.25,98.4375,42.1875
03-06,154,56.25,98.4375,42.1875
03-06,155,56.25,98.4375,42.1875
03-06,156,56.25,105.46875,49.21875
03-06,157,56.25,112.5,56.25
03-06,158,56.25,91.40625,35.15625
03-06,159,56.25,84.375,28.125
03-06,160,56.25,98.4375,42.1875
03-06,161,56.25,98.4375,42.1875
03-06,162,105.46875,105.46875,0.0
03-06,163,105.46875,112.5,7.03125
03-06,164,105.46875,112.5,7.03125
03-06,165,105.46875,105.46875,0.0
03-06,166,105.46875,105.46875,0.0
03-06,167,105.46875,112.5,7.03125
03-06,168,105.46875,112.5,7.03125
04-01,0,56.25,112.5,56.25
04-01,1,56.25,112.5,56.25
04-01,2,56.25,98.4375,42.1875
04-01,3,56.25,112.5,56.25
04-01,4,56.25,112.5,56.25
04-01,5,56.25,91.40625,35.15625
04-01,6,56.25,112.5,56.25
04-01,7,56.25,112.5,56.25
04-01,8,56.25,112.5,56.25
04-01,9,56.25,112.5,56.25
04-01,10,56.25,112.5,56.25
04-01,11,56.25,112.5,56.25
04-01,12,56.25,112.5,56.25
04-01,13,56.25,112.5,56.25
04-01,14,56.25,112.5,56.25
04-01,15,56.25,112.5,56.25
04-01,16,56.25,112.5,56.25
04-01,17,56.25,112.5,56.25
04-01,18,56.25,112.5,56.25
04-01,19,56.25,98.4375,42.1875
04-01,20,56.25,112.5,56.25
04-01,21,56.25,112.5,56.25
04-01,22,56.25,112.5,56.25
04-01,23,56.25,112.5,56.25
04-01,24,56.25,112.5,56.25
04-01,25,56.25,112.5,56.25
04-01,26,56.25,112.5,56.25
04-01,27,56.25,112.5,56.25
04-01,28,56.25,112.5,56.25
04-01,29,56.25,98.4375,42.1875
04-01,30,56.25,112.5,56.25
04-01,31,56.25,112.5,56.25
04-01,32,56.25,112.5,56.25
04-01,33,56.25,112.5,56.25
04-01,34,56.25,112.5,56.25
04-01,35,56.25,112.5,56.25
04-01,36,56.25,112.5,56.25
04-01,37,56.25,112.5,56.25
04-01,38,56.25,112.5,56.25
04-01,39,56.25,112.5,56.25
04-01,40,56.25,91.40625,35.15625
04-01,41,56.25,112.5,56.25
04-01,42,56.25,98.4375,42.1875
04-01,43,56.25,112.5,56.25
04-01,44,56.25,112.5,56.25
04-01,45,56.25,98.4375,42.1875
04-01,46,56.25,105.46875,49.21875
04-01,47,56.25,98.4375,42.1875
04-01,48,56.25,98.4375,42.1875
04-01,49,56.25,98.4375,42.1875
04-01,50,56.25,98.4375,42.1875
04-01,51,56.25,91.40625,35.15625
04-01,52,56.25,91.40625,35.15625
04-01,53,56.25,84.375,28.125
04-01,54,56.25,84.375,28.125
04-01,55,56.25,91.40625,35.15625
04-01,56,56.25,112.5,56.25
04-01,57,56.25,112.5,56.25
04-01,58,56.25,98.4375,42.1875
04-01,59,56.25,112.5,56.25
04-01,60,56.25,98.4375,42.1875
04-01,61,56.25,98.4375,42.1875
04-01,62,56.25,112.5,56.25
04-01,63,56.25,98.4375,42.1875
04-01,64,56.25,112.5,56.25
04-01,65,56.25,112.5,56.25
04-01,66,56.25,91.40625,35.15625
04-01,67,56.25,91.40625,35.15625
04-01,68,56.25,91.40625,35.15625
04-01,69,56.25,91.40625,35.15625
04-01,70,56.25,112.5,56.25
04-01,71,56.25,98.4375,42.1875
04-01,72,56.25,112.5,56.25
04-01,73,56.25,112.5,56.25
04-01,74,56.25,112.5,56.25
04-01,75,56.25,98.4375,42.1875
04-01,76,56.25,98.4375,42.1875
04-01,77,56.25,98.4375,42.1875
04-01,78,56.25,98.4375,42.1875
04-01,79,56.25,98.4375,42.1875
04-01,80,56.25,98.4375,42.1875
04-01,81,56.25,91.40625,35.15625
04-01,82,56.25,98.4375,42.1875
04-01,83,56.25,98.4375,42.1875
04-01,84,56.25,112.5,56.25
04-01,85,56.25,98.4375,42.1875
04-01,86,56.25,112.5,56.25
04-01,87,119.53125,98.4375,-21.09375
04-01,88,119.53125,98.4375,-21.09375
04-01,89,119.53125,98.4375,-21.09375
04-01,90,119.53125,98.4375,-21.09375
04-01,91,119.53125,98.4375,-21.09375
04-01,92,63.28125,112.5,49.21875
04-01,93,63.28125,98.4375,35.15625
04-01,94,63.28125,105.46875,42.1875
04-01,95,63.28125,112.5,49.21875
04-01,96,63.28125,112.5,49.21875
04-01,97,63.28125,112.5,49.21875
04-01,98,63.28125,105.46875,42.1875
04-01,99,63.28125,98.4375,35.15625
04-01,100,63.28125,105.46875,42.1875
04-01,101,63.28125,112.5,49.21875
04-01,102,63.28125,98.4375,35.15625
04-01,103,63.28125,112.5,49.21875
04-01,104,63.28125,105.46875,42.1875
04-01,105,63.28125,98.4375,35.15625
04-01,106,63.28125,98.4375,35.15625
04-01,107,63.28125,112.5,49.21875
04-01,108,63.28125,112.5,49.21875
04-01,109,63.28125,112.5,49.21875
04-01,110,63.28125,112.5,49.21875
04-01,111,63.28125,91.40625,28.125
04-01,112,63.28125,112.5,49.21875
04-01,113,63.28125,112.5,49.21875
04-01,114,63.28125,112.5,49.21875
04-01,115,63.28125,112.5,49.21875
04-01,116,63.28125,112.5,49.21875
04-01,117,63.28125,112.5,49.21875
04-01,118,63.28125,112.5,49.21875
04-01,119,63.28125,112.5,49.21875
04-01,120,63.28125,112.5,49.21875
04-01,121,63.28125,112.5,49.21875
04-01,122,63.28125,112.5,49.21875
04-01,123,63.28125,112.5,49.21875
04-01,124,63.28125,91.40625,28.125
04-01,125,70.3125,91.40625,21.09375
04-01,126,70.3125,105.46875,35.15625
04-01,127,63.28125,105.46875,42.1875
04-01,128,63.28125,98.4375,35.15625
04-01,129,63.28125,105.46875,42.1875
04-01,130,63.28125,112.5,49.21875
04-01,131,63.28125,112.5,49.21875
04-01,132,63.28125,112.5,49.21875
04-01,133,63.28125,105.46875,42.1875
04-01,134,63.28125,112.5,49.21875
04-01,135,63.28125,112.5,49.21875
04-01,136,63.28125,112.5,49.21875
04-01,137,63.28125,112.5,49.21875
04-01,138,63.28125,112.5,49.21875
04-01,139,63.28125,112.5,49.21875
04-01,140,63.28125,112.5,49.21875
04-01,141,63.28125,98.4375,35.15625
04-01,142,63.28125,98.4375,35.15625
04-01,143,63.28125,105.46875,42.1875
04-01,144,63.28125,112.5,49.21875
04-01,145,63.28125,112.5,49.21875
04-01,146,63.28125,112.5,49.21875
04-01,147,63.28125,98.4375,35.15625
04-01,148,63.28125,91.40625,28.125
04-01,149,63.28125,105.46875,42.1875
04-01,150,63.28125,112.5,49.21875
04-01,151,63.28125,112.5,49.21875
04-01,152,63.28125,112.5,49.21875
04-01,153,63.28125,112.5,49.21875
04-01,154,63.28125,112.5,49.21875
04-01,155,63.28125,112.5,49.21875
04-01,156,63.28125,112.5,49.21875
04-01,157,63.28125,112.5,49.21875
04-01,158,63.28125,112.5,49.21875
04-01,159,56.25,112.5,56.25
04-01,160,56.25,112.5,56.25
04-01,161,56.25,112.5,56.25
04-01,162,56.25,112.5,56.25
04-01,163,56.25,112.5,56.25
04-01,164,56.25,112.5,56.25
04-01,165,56.25,112.5,56.25
04-01,166,56.25,91.40625,35.15625
04-01,167,56.25,112.5,56.25
04-01,168,56.25,112.5,56.25
04-01,169,56.25,112.5,56.25
04-02,0,63.28125,98.4375,35.15625
04-02,1,63.28125,112.5,49.21875
04-02,2,63.28125,112.5,49.21875
04-02,3,63.28125,112.5,49.21875
04-02,4,63.28125,112.5,49.21875
04-02,5,63.28125,112.5,49.21875
04-02,6,63.28125,112.5,49.21875
04-02,7,70.3125,98.4375,28.125
04-02,8,70.3125,105.46875,35.15625
04-02,9,70.3125,112.5,42.1875
04-02,10,70.3125,84.375,14.0625
04-02,11,70.3125,112.5,42.1875
04-02,12,70.3125,112.5,42.1875
04-02,13,70.3125,112.5,42.1875
04-02,14,70.3125,105.46875,35.15625
04-02,15,70.3125,112.5,42.1875
04-02,16,63.28125,112.5,49.21875
04-02,17,63.28125,112.5,49.21875
04-02,18,63.28125,84.375,21.09375
04-02,19,63.28125,91.40625,28.125
04-02,20,63.28125,91.40625,28.125
04-02,21,63.28125,112.5,49.21875
04-02,22,63.28125,112.5,49.21875
04-02,23,63.28125,98.4375,35.15625
04-02,24,63.28125,98.4375,35.15625
04-02,25,63.28125,98.4375,35.15625
04-02,26,63.28125,105.46875,42.1875
04-02,27,63.28125,105.46875,42.1875
04-02,28,63.28125,105.46875,42.1875
04-02,29,63.28125,105.46875,42.1875
04-02,30,63.28125,112.5,49.21875
04-02,31,63.28125,112.5,49.21875
04-02,32,63.28125,112.5,49.21875
04-02,33,63.28125,112.5,49.21875
04-02,34,63.28125,98.4375,35.15625
04-02,35,63.28125,98.4375,35.15625
04-02,36,63.28125,98.4375,35.15625
04-02,37,63.28125,91.40625,28.125
04-02,38,63.28125,91.40625,28.125
04-02,39,63.28125,84.375,21.09375
04-02,40,63.28125,112.5,49.21875
04-02,41,63.28125,112.5,49.21875
04-02,42,63.28125,112.5,49.21875
04-02,43,63.28125,112.5,49.21875
04-02,44,63.28125,112.5,49.21875
04-02,45,70.3125,112.5,42.1875
04-02,46,70.3125,112.5,42.1875
04-02,47,70.3125,112.5,42.1875
04-02,48,70.3125,112.5,42.1875
04-02,49,56.25,112.5,56.25
04-02,50,56.25,105.46875,49.21875
04-02,51,56.25,98.4375,42.1875
04-02,52,56.25,105.46875,49.21875
04-02,53,56.25,112.5,56.25
04-02,54,56.25,98.4375,42.1875
04-02,55,56.25,112.5,56.25
04-02,56,56.25,105.46875,49.21875
04-02,57,63.28125,112.5,49.21875
04-02,58,63.28125,112.5,49.21875
04-02,59,63.28125,112.5,49.21875
04-02,60,63.28125,105.46875,42.1875
04-02,61,63.28125,105.46875,42.1875
04-02,62,63.28125,112.5,49.21875
04-02,63,63.28125,112.5,49.21875
04-02,64,63.28125,112.5,49.21875
04-02,65,63.28125,112.5,49.21875
04-02,66,63.28125,112.5,49.21875
04-02,67,63.28125,105.46875,42.1875
04-02,68,63.28125,112.5,49.21875
04-02,69,63.28125,112.5,49.21875
04-02,70,63.28125,112.5,49.21875
04-02,71,63.28125,112.5,49.21875
04-02,72,63.28125,112.5,49.21875
04-02,73,63.28125,112.5,49.21875
04-02,74,63.28125,105.46875,42.1875
04-02,75,63.28125,98.4375,35.15625
04-02,76,63.28125,112.5,49.21875
04-02,77,63.28125,105.46875,42.1875
04-02,78,63.28125,105.46875,42.1875
04-02,79,63.28125,112.5,49.21875
04-02,80,63.28125,112.5,49.21875
04-02,81,63.28125,112.5,49.21875
04-02,82,63.28125,112.5,49.21875
04-02,83,63.28125,112.5,49.21875
04-02,84,63.28125,119.53125,56.25
04-02,85,63.28125,105.46875,42.1875
04-02,86,63.28125,112.5,49.21875
04-02,87,63.28125,119.53125,56.25
04-02,88,63.28125,112.5,49.21875
04-02,89,63.28125,105.46875,42.1875
04-02,90,63.28125,112.5,49.21875
04-02,91,63.28125,105.46875,42.1875
04-02,92,63.28125,98.4375,35.15625
04-02,93,63.28125,91.40625,28.125
04-02,94,63.28125,105.46875,42.1875
04-02,95,63.28125,98.4375,35.15625
04-02,96,63.28125,112.5,49.21875
04-02,97,63.28125,112.5,49.21875
04-02,98,63.28125,105.46875,42.1875
04-02,99,63.28125,105.46875,42.1875
04-02,100,63.28125,98.4375,35.15625
04-02,101,70.3125,98.4375,28.125
04-02,102,70.3125,112.5,42.1875
04-02,103,70.3125,91.40625,21.09375
04-02,104,70.3125,98.4375,28.125
04-02,105,70.3125,91.40625,21.09375
04-02,106,70.3125,98.4375,28.125
04-02,107,70.3125,112.5,42.1875
04-02,108,70.3125,112.5,42.1875
04-02,109,70.3125,112.5,42.1875
04-02,110,70.3125,112.5,42.1875
04-02,111,70.3125,112.5,42.1875
04-02,112,70.3125,112.5,42.1875
04-02,113,70.3125,112.5,42.1875
04-02,114,70.3125,119.53125,49.21875
04-02,115,70.3125,105.46875,35.15625
04-02,116,70.3125,119.53125,49.21875
04-02,117,70.3125,112.5,42.1875
04-02,118,70.3125,105.46875,35.15625
04-02,119,70.3125,112.5,42.1875
04-02,120,63.28125,105.46875,42.1875
04-02,121,63.28125,105.46875,42.1875
04-02,122,63.28125,105.46875,42.1875
04-02,123,63.28125,112.5,49.21875
04-02,124,63.28125,112.5,49.21875
04-02,125,63.28125,105.46875,42.1875
04-02,126,63.28125,112.5,49.21875
04-02,127,63.28125,112.5,49.21875
04-02,128,63.28125,112.5,49.21875
04-02,129,63.28125,112.5,49.21875
04-02,130,63.28125,112.5,49.21875
04-02,131,63.28125,112.5,49.21875
04-02,132,63.28125,112.5,49.21875
04-02,133,63.28125,112.5,49.21875
04-02,134,63.28125,112.5,49.21875
04-02,135,70.3125,105.46875,35.15625
04-02,136,70.3125,105.46875,35.15625
04-02,137,70.3125,112.5,42.1875
04-02,138,70.3125,105.46875,35.15625
04-02,139,70.3125,105.46875,35.15625
04-02,140,70.3125,105.46875,35.15625
04-02,141,70.3125,105.46875,35.15625
04-02,142,70.3125,112.5,42.1875
04-02,143,70.3125,105.46875,35.15625
04-02,144,70.3125,112.5,42.1875
04-02,145,70.3125,112.5,42.1875
04-02,146,70.3125,112.5,42.1875
04-02,147,70.3125,112.5,42.1875
04-02,148,70.3125,112.5,42.1875
04-02,149,70.3125,98.4375,28.125
04-02,150,70.3125,112.5,42.1875
04-02,151,70.3125,112.5,42.1875
04-02,152,70.3125,112.5,42.1875
04-02,153,70.3125,112.5,42.1875
04-02,154,70.3125,112.5,42.1875
04-02,155,70.3125,112.5,42.1875
04-02,156,70.3125,112.5,42.1875
04-02,157,70.3125,112.5,42.1875
04-02,158,70.3125,112.5,42.1875
04-02,159,70.3125,98.4375,28.125
04-02,160,63.28125,112.5,49.21875
04-02,161,63.28125,112.5,49.21875
04-02,162,63.28125,112.5,49.21875
04-02,163,63.28125,98.4375,35.15625
04-02,164,63.28125,91.40625,28.125
04-02,165,63.28125,105.46875,42.1875
04-02,166,63.28125,105.46875,42.1875
04-02,167,63.28125,112.5,49.21875
04-02,168,63.28125,112.5,49.21875
04-02,169,63.28125,91.40625,28.125
04-02,170,63.28125,112.5,49.21875
04-02,171,63.28125,91.40625,28.125
04-02,172,70.3125,112.5,42.1875
04-02,173,70.3125,112.5,42.1875
04-02,174,70.3125,98.4375,28.125
04-02,175,70.3125,112.5,42.1875
04-03,0,63.28125,105.46875,42.1875
04-03,1,63.28125,98.4375,35.15625
04-03,2,63.28125,105.46875,42.1875
04-03,3,63.28125,112.5,49.21875
04-03,4,70.3125,112.5,42.1875
04-03,5,70.3125,112.5,42.1875
04-03,6,70.3125,112.5,42.1875
04-03,7,70.3125,98.4375,28.125
04-03,8,70.3125,112.5,42.1875
04-03,9,70.3125,112.5,42.1875
04-03,10,70.3125,112.5,42.1875
04-03,11,70.3125,112.5,42.1875
04-03,12,70.3125,112.5,42.1875
04-03,13,70.3125,112.5,42.1875
04-03,14,70.3125,112.5,42.1875
04-03,15,70.3125,112.5,42.1875
04-03,16,70.3125,112.5,42.1875
04-03,17,70.3125,112.5,42.1875
04-03,18,70.3125,105.46875,35.15625
04-03,19,70.3125,105.46875,35.15625
04-03,20,70.3125,112.5,42.1875
04-03,21,70.3125,112.5,42.1875
04-03,22,70.3125,112.5,42.1875
04-03,23,70.3125,91.40625,21.09375
04-03,24,70.3125,112.5,42.1875
04-03,25,70.3125,112.5,42.1875
04-03,26,70.3125,112.5,42.1875
04-03,27,70.3125,112.5,42.1875
04-03,28,70.3125,105.46875,35.15625
04-03,29,70.3125,98.4375,28.125
04-03,30,70.3125,112.5,42.1875
04-03,31,70.3125,112.5,42.1875
04-03,32,70.3125,112.5,42.1875
04-03,33,70.3125,112.5,42.1875
04-03,34,70.3125,112.5,42.1875
04-03,35,70.3125,112.5,42.1875
04-03,36,70.3125,112.5,42.1875
04-03,37,70.3125,112.5,42.1875
04-03,38,70.3125,98.4375,28.125
04-03,39,70.3125,105.46875,35.15625
04-03,40,70.3125,105.46875,35.15625
04-03,41,70.3125,112.5,42.1875
04-03,42,70.3125,112.5,42.1875
04-03,43,70.3125,112.5,42.1875
04-03,44,70.3125,112.5,42.1875
04-03,45,70.3125,112.5,42.1875
04-03,46,70.3125,112.5,42.1875
04-03,47,70.3125,98.4375,28.125
04-03,48,70.3125,91.40625,21.09375
04-03,49,70.3125,91.40625,21.09375
04-03,50,70.3125,98.4375,28.125
04-03,51,70.3125,112.5,42.1875
04-03,52,70.3125,91.40625,21.09375
04-03,53,70.3125,112.5,42.1875
04-03,54,70.3125,112.5,42.1875
04-03,55,70.3125,112.5,42.1875
04-03,56,70.3125,91.40625,21.09375
04-03,57,70.3125,112.5,42.1875
04-03,58,70.3125,98.4375,28.125
04-03,59,70.3125,112.5,42.1875
04-03,60,70.3125,112.5,42.1875
04-03,61,70.3125,112.5,42.1875
04-03,62,70.3125,112.5,42.1875
04-03,63,70.3125,112.5,42.1875
04-03,64,70.3125,112.5,42.1875
04-03,65,70.3125,112.5,42.1875
04-03,66,70.3125,112.5,42.1875
04-03,67,70.3125,84.375,14.0625
