subject_id,segment_idx,hr_gt_bpm,hr_pr_bpm,err_bpm
subject18,45,112.5,84.375,-28.125
subject18,46,112.5,84.375,-28.125
subject18,47,112.5,84.375,-28.125
subject18,48,112.5,112.5,0.0
subject18,49,112.5,112.5,0.0
subject18,50,112.5,84.375,-28.125
subject18,51,119.53125,112.5,-7.03125
subject18,52,119.53125,84.375,-35.15625
subject18,53,119.53125,91.40625,-28.125
subject18,54,119.53125,112.5,-7.03125
subject18,55,119.53125,112.5,-7.03125
subject18,56,119.53125,98.4375,-21.09375
subject18,57,119.53125,112.5,-7.03125
subject18,58,119.53125,112.5,-7.03125
subject18,59,119.53125,112.5,-7.03125
subject18,60,119.53125,112.5,-7.03125
subject18,61,126.5625,112.5,-14.0625
subject18,62,126.5625,84.375,-42.1875
subject18,63,126.5625,91.40625,-35.15625
subject18,64,126.5625,112.5,-14.0625
subject18,65,126.5625,91.40625,-35.15625
subject18,66,126.5625,91.40625,-35.15625
subject18,67,126.5625,84.375,-42.1875
subject18,68,126.5625,91.40625,-35.15625
subject18,69,126.5625,84.375,-42.1875
subject18,70,126.5625,84.375,-42.1875
subject18,71,126.5625,91.40625,-35.15625
subject18,72,126.5625,84.375,-42.1875
subject18,73,126.5625,112.5,-14.0625
subject18,74,126.5625,112.5,-14.0625
subject18,75,126.5625,84.375,-42.1875
subject18,76,126.5625,112.5,-14.0625
subject18,77,126.5625,112.5,-14.0625
subject18,78,126.5625,112.5,-14.0625
subject18,79,126.5625,91.40625,-35.15625
subject18,80,126.5625,77.34375,-49.21875
subject18,81,126.5625,91.40625,-35.15625
subject18,82,126.5625,112.5,-14.0625
subject18,83,126.5625,112.5,-14.0625
subject18,84,126.5625,112.5,-14.0625
subject18,85,126.5625,112.5,-14.0625
subject18,86,126.5625,112.5,-14.0625
subject18,87,126.5625,91.40625,-35.15625
subject18,88,119.53125,91.40625,-28.125
subject18,89,119.53125,112.5,-7.03125
subject18,90,119.53125,84.375,-35.15625
subject18,91,119.53125,77.34375,-42.1875
subject18,92,119.53125,112.5,-7.03125
subject18,93,119.53125,112.5,-7.03125
subject18,94,119.53125,112.5,-7.03125
subject18,95,119.53125,112.5,-7.03125
subject18,96,119.53125,77.34375,-42.1875
subject18,97,119.53125,105.46875,-14.0625
subject18,98,119.53125,112.5,-7.03125
subject18,99,119.53125,112.5,-7.03125
subject18,100,119.53125,112.5,-7.03125
subject18,101,119.53125,112.5,-7.03125
subject18,102,126.5625,112.5,-14.0625
subject18,103,126.5625,112.5,-14.0625
subject18,104,126.5625,91.40625,-35.15625
subject18,105,126.5625,112.5,-14.0625
subject18,106,126.5625,112.5,-14.0625
subject18,107,126.5625,112.5,-14.0625
subject18,108,126.5625,112.5,-14.0625
subject18,109,126.5625,112.5,-14.0625
subject18,110,126.5625,98.4375,-28.125
subject18,111,126.5625,112.5,-14.0625
subject18,112,126.5625,98.4375,-28.125
subject18,113,126.5625,112.5,-14.0625
subject18,114,126.5625,98.4375,-28.125
subject18,115,126.5625,112.5,-14.0625
subject18,116,126.5625,112.5,-14.0625
subject18,117,126.5625,98.4375,-28.125
subject18,118,126.5625,112.5,-14.0625
subject18,119,126.5625,112.5,-14.0625
subject18,120,126.5625,112.5,-14.0625
subject18,121,126.5625,112.5,-14.0625
subject18,122,126.5625,112.5,-14.0625
subject18,123,126.5625,84.375,-42.1875
subject18,124,126.5625,112.5,-14.0625
subject18,125,126.5625,112.5,-14.0625
subject18,126,126.5625,112.5,-14.0625
subject18,127,126.5625,112.5,-14.0625
subject18,128,126.5625,112.5,-14.0625
subject18,129,126.5625,112.5,-14.0625
subject18,130,133.59375,112.5,-21.09375
subject18,131,133.59375,91.40625,-42.1875
subject18,132,133.59375,112.5,-21.09375
subject18,133,133.59375,112.5,-21.09375
subject18,134,133.59375,91.40625,-42.1875
subject18,135,133.59375,98.4375,-35.15625
subject18,136,133.59375,91.40625,-42.1875
subject18,137,133.59375,91.40625,-42.1875
subject18,138,133.59375,98.4375,-35.15625
subject18,139,133.59375,91.40625,-42.1875
subject18,140,133.59375,98.4375,-35.15625
subject18,141,133.59375,91.40625,-42.1875
subject18,142,133.59375,77.34375,-56.25
subject18,143,133.59375,91.40625,-42.1875
subject18,144,126.5625,112.5,-14.0625
subject18,145,126.5625,91.40625,-35.15625
subject18,146,126.5625,91.40625,-35.15625
subject18,147,126.5625,91.40625,-35.15625
subject18,148,126.5625,91.40625,-35.15625
subject18,149,126.5625,91.40625,-35.15625
subject18,150,126.5625,91.40625,-35.15625
subject18,151,126.5625,91.40625,-35.15625
subject18,152,126.5625,91.40625,-35.15625
subject18,153,126.5625,91.40625,-35.15625
subject18,154,126.5625,84.375,-42.1875
subject18,155,126.5625,91.40625,-35.15625
subject18,156,126.5625,84.375,-42.1875
subject18,157,126.5625,112.5,-14.0625
subject18,158,126.5625,77.34375,-49.21875
subject18,159,126.5625,112.5,-14.0625
subject18,160,126.5625,112.5,-14.0625
subject18,161,126.5625,112.5,-14.0625
subject18,162,126.5625,91.40625,-35.15625
subject18,163,126.5625,84.375,-42.1875
subject18,164,126.5625,112.5,-14.0625
subject18,165,126.5625,77.34375,-49.21875
subject18,166,126.5625,77.34375,-49.21875
subject18,167,126.5625,112.5,-14.0625
subject18,168,126.5625,112.5,-14.0625
subject18,169,126.5625,84.375,-42.1875
subject18,170,126.5625,112.5,-14.0625
subject18,171,126.5625,84.375,-42.1875
subject18,172,126.5625,84.375,-42.1875
subject18,173,126.5625,84.375,-42.1875
subject18,174,126.5625,84.375,-42.1875
subject18,175,126.5625,84.375,-42.1875
subject18,176,126.5625,84.375,-42.1875
subject20,0,112.5,112.5,0.0
subject20,1,112.5,112.5,0.0
subject20,2,112.5,112.5,0.0
subject20,3,112.5,112.5,0.0
subject20,4,112.5,112.5,0.0
subject20,5,112.5,112.5,0.0
subject20,6,112.5,112.5,0.0
subject20,7,119.53125,112.5,-7.03125
subject20,8,119.53125,112.5,-7.03125
subject20,9,119.53125,98.4375,-21.09375
subject20,10,119.53125,112.5,-7.03125
subject20,11,119.53125,91.40625,-28.125
subject20,12,119.53125,112.5,-7.03125
subject20,13,119.53125,112.5,-7.03125
subject20,14,119.53125,112.5,-7.03125
subject20,15,119.53125,112.5,-7.03125
subject20,16,119.53125,77.34375,-42.1875
subject20,17,119.53125,112.5,-7.03125
subject20,18,119.53125,112.5,-7.03125
subject20,19,119.53125,112.5,-7.03125
subject20,20,119.53125,112.5,-7.03125
subject20,21,119.53125,112.5,-7.03125
subject20,22,119.53125,112.5,-7.03125
subject20,23,119.53125,112.5,-7.03125
subject20,24,119.53125,112.5,-7.03125
subject20,25,119.53125,112.5,-7.03125
subject20,26,119.53125,112.5,-7.03125
subject20,27,119.53125,112.5,-7.03125
subject20,28,133.59375,112.5,-21.09375
subject20,29,133.59375,112.5,-21.09375
subject20,30,133.59375,112.5,-21.09375
subject20,31,133.59375,112.5,-21.09375
subject20,32,133.59375,112.5,-21.09375
subject20,33,133.59375,112.5,-21.09375
subject20,34,133.59375,112.5,-21.09375
subject20,35,133.59375,112.5,-21.09375
subject20,36,133.59375,112.5,-21.09375
subject20,37,133.59375,112.5,-21.09375
subject20,38,133.59375,112.5,-21.09375
subject20,39,133.59375,84.375,-49.21875
subject20,40,133.59375,112.5,-21.09375
subject20,41,133.59375,112.5,-21.09375
subject20,42,133.59375,112.5,-21.09375
subject20,43,133.59375,112.5,-21.09375
subject20,44,133.59375,112.5,-21.09375
subject20,45,133.59375,112.5,-21.09375
subject20,46,133.59375,112.5,-21.09375
subject20,47,133.59375,105.46875,-28.125
subject20,48,133.59375,91.40625,-42.1875
subject20,49,133.59375,112.5,-21.09375
subject20,50,133.59375,105.46875,-28.125
subject20,51,133.59375,112.5,-21.09375
subject20,52,133.59375,112.5,-21.09375
subject20,53,133.59375,91.40625,-42.1875
subject20,54,133.59375,112.5,-21.09375
subject20,55,133.59375,91.40625,-42.1875
subject20,56,133.59375,112.5,-21.09375
subject20,57,133.59375,112.5,-21.09375
subject20,58,133.59375,112.5,-21.09375
subject20,59,133.59375,91.40625,-42.1875
subject20,60,133.59375,84.375,-49.21875
subject20,61,133.59375,84.375,-49.21875
subject20,62,133.59375,84.375,-49.21875
subject20,63,133.59375,84.375,-49.21875
subject20,64,133.59375,84.375,-49.21875
subject20,65,133.59375,98.4375,-35.15625
subject20,66,133.59375,84.375,-49.21875
subject20,67,133.59375,84.375,-49.21875
subject20,68,133.59375,91.40625,-42.1875
subject20,69,133.59375,84.375,-49.21875
subject20,70,133.59375,91.40625,-42.1875
subject20,71,133.59375,84.375,-49.21875
subject20,72,133.59375,91.40625,-42.1875
subject20,73,133.59375,91.40625,-42.1875
subject20,74,133.59375,84.375,-49.21875
subject20,75,133.59375,91.40625,-42.1875
subject20,76,133.59375,98.4375,-35.15625
subject20,77,133.59375,84.375,-49.21875
subject20,78,133.59375,98.4375,-35.15625
subject20,79,133.59375,84.375,-49.21875
subject20,80,133.59375,98.4375,-35.15625
subject20,81,133.59375,91.40625,-42.1875
subject20,82,133.59375,105.46875,-28.125
subject20,83,133.59375,98.4375,-35.15625
subject20,84,133.59375,105.46875,-28.125
subject20,85,133.59375,98.4375,-35.15625
subject20,86,133.59375,91.40625,-42.1875
subject20,87,133.59375,84.375,-49.21875
subject20,88,133.59375,98.4375,-35.15625
subject20,89,133.59375,112.5,-21.09375
subject20,90,133.59375,112.5,-21.09375
subject20,91,133.59375,91.40625,-42.1875
subject20,92,133.59375,112.5,-21.09375
subject20,93,133.59375,91.40625,-42.1875
subject20,94,133.59375,112.5,-21.09375
subject20,95,133.59375,112.5,-21.09375
subject20,96,133.59375,112.5,-21.09375
subject20,97,133.59375,91.40625,-42.1875
subject20,98,133.59375,84.375,-49.21875
subject20,99,133.59375,112.5,-21.09375
subject20,100,133.59375,105.46875,-28.125
subject20,101,133.59375,112.5,-21.09375
subject20,102,133.59375,112.5,-21.09375
subject20,103,133.59375,112.5,-21.09375
subject20,104,133.59375,112.5,-21.09375
subject20,105,133.59375,91.40625,-42.1875
subject20,106,133.59375,84.375,-49.21875
subject20,107,133.59375,105.46875,-28.125
subject20,108,133.59375,105.46875,-28.125
subject20,109,133.59375,112.5,-21.09375
subject20,110,133.59375,105.46875,-28.125
subject20,111,133.59375,105.46875,-28.125
subject20,112,133.59375,77.34375,-56.25
subject20,113,133.59375,91.40625,-42.1875
subject20,114,133.59375,84.375,-49.21875
subject20,115,133.59375,84.375,-49.21875
subject20,116,133.59375,98.4375,-35.15625
subject20,117,119.53125,84.375,-35.15625
subject20,118,119.53125,112.5,-7.03125
subject20,119,119.53125,112.5,-7.03125
subject20,120,119.53125,112.5,-7.03125
subject20,121,126.5625,112.5,-14.0625
subject20,122,126.5625,112.5,-14.0625
subject20,123,126.5625,105.46875,-21.09375
subject20,124,126.5625,112.5,-14.0625
subject20,125,126.5625,105.46875,-21.09375
subject20,126,126.5625,112.5,-14.0625
subject20,127,126.5625,84.375,-42.1875
subject20,128,126.5625,105.46875,-21.09375
subject20,129,126.5625,84.375,-42.1875
subject20,130,126.5625,91.40625,-35.15625
subject20,131,126.5625,105.46875,-21.09375
subject20,132,126.5625,112.5,-14.0625
subject20,133,126.5625,84.375,-42.1875
subject20,134,126.5625,105.46875,-21.09375
subject20,135,126.5625,91.40625,-35.15625
subject20,136,126.5625,105.46875,-21.09375
subject20,137,126.5625,91.40625,-35.15625
subject20,138,126.5625,98.4375,-28.125
subject20,139,126.5625,91.40625,-35.15625
subject20,140,126.5625,91.40625,-35.15625
subject20,141,126.5625,98.4375,-28.125
subject20,142,126.5625,91.40625,-35.15625
subject20,143,126.5625,105.46875,-21.09375
subject20,144,126.5625,84.375,-42.1875
subject20,145,126.5625,84.375,-42.1875
subject20,146,126.5625,84.375,-42.1875
subject20,147,126.5625,112.5,-14.0625
subject20,148,126.5625,112.5,-14.0625
subject20,149,126.5625,112.5,-14.0625
subject20,150,126.5625,105.46875,-21.09375
subject20,151,126.5625,105.46875,-21.09375
subject20,152,126.5625,112.5,-14.0625
subject20,153,126.5625,98.4375,-28.125
subject20,154,126.5625,98.4375,-28.125
subject20,155,126.5625,98.4375,-28.125
subject20,156,126.5625,98.4375,-28.125
subject20,157,126.5625,112.5,-14.0625
subject20,158,126.5625,98.4375,-28.125
subject20,159,126.5625,112.5,-14.0625
subject20,160,126.5625,112.5,-14.0625
subject20,161,119.53125,112.5,-7.03125
subject20,162,119.53125,112.5,-7.03125
subject20,163,119.53125,112.5,-7.03125
subject20,164,119.53125,112.5,-7.03125
subject20,165,119.53125,112.5,-7.03125
subject20,166,119.53125,112.5,-7.03125
subject20,167,119.53125,112.5,-7.03125
subject20,168,119.53125,112.5,-7.03125
subject20,169,119.53125,112.5,-7.03125
subject20,170,119.53125,112.5,-7.03125
subject20,171,112.5,112.5,0.0
subject20,172,112.5,112.5,0.0
subject20,173,112.5,112.5,0.0
subject20,174,112.5,84.375,-28.125
subject23,0,63.28125,112.5,49.21875
subject23,1,63.28125,84.375,21.09375
subject23,2,63.28125,98.4375,35.15625
subject23,3,63.28125,112.5,49.21875
subject23,4,63.28125,77.34375,14.0625
subject23,5,63.28125,98.4375,35.15625
subject23,6,63.28125,112.5,49.21875
subject23,7,63.28125,98.4375,35.15625
subject23,8,63.28125,98.4375,35.15625
subject23,9,63.28125,84.375,21.09375
subject23,10,63.28125,84.375,21.09375
subject23,11,56.25,112.5,56.25
subject23,12,56.25,84.375,28.125
subject23,13,56.25,84.375,28.125
subject23,14,56.25,112.5,56.25
subject23,15,56.25,84.375,28.125
subject23,16,56.25,112.5,56.25
subject23,17,63.28125,84.375,21.09375
subject23,18,63.28125,84.375,21.09375
subject23,19,63.28125,84.375,21.09375
subject23,20,63.28125,84.375,21.09375
subject23,21,63.28125,91.40625,28.125
subject23,22,63.28125,77.34375,14.0625
subject23,23,63.28125,112.5,49.21875
subject23,24,63.28125,112.5,49.21875
subject23,25,63.28125,77.34375,14.0625
subject23,26,63.28125,112.5,49.21875
subject23,27,63.28125,77.34375,14.0625
subject23,28,63.28125,112.5,49.21875
subject23,29,63.28125,84.375,21.09375
subject23,30,63.28125,77.34375,14.0625
subject23,31,63.28125,112.5,49.21875
subject23,32,63.28125,112.5,49.21875
subject23,33,63.28125,112.5,49.21875
subject23,34,63.28125,112.5,49.21875
subject23,35,63.28125,77.34375,14.0625
subject23,36,63.28125,112.5,49.21875
subject23,37,63.28125,84.375,21.09375
subject23,38,63.28125,112.5,49.21875
subject23,39,63.28125,112.5,49.21875
subject23,40,63.28125,112.5,49.21875
subject23,41,63.28125,112.5,49.21875
subject23,42,63.28125,84.375,21.09375
subject23,43,63.28125,112.5,49.21875
subject23,44,63.28125,112.5,49.21875
subject23,45,63.28125,112.5,49.21875
subject23,46,63.28125,98.4375,35.15625
subject23,47,63.28125,112.5,49.21875
subject23,48,63.28125,98.4375,35.15625
subject23,49,63.28125,112.5,49.21875
subject23,50,63.28125,84.375,21.09375
subject23,51,63.28125,112.5,49.21875
subject23,52,63.28125,91.40625,28.125
subject23,53,63.28125,112.5,49.21875
subject23,54,63.28125,84.375,21.09375
subject23,55,63.28125,105.46875,42.1875
subject23,56,63.28125,84.375,21.09375
subject23,57,63.28125,112.5,49.21875
subject23,58,63.28125,91.40625,28.125
subject23,59,63.28125,84.375,21.09375
subject23,60,63.28125,105.46875,42.1875
subject23,61,63.28125,112.5,49.21875
subject23,62,63.28125,112.5,49.21875
subject23,63,63.28125,98.4375,35.15625
subject23,64,63.28125,112.5,49.21875
subject23,65,63.28125,105.46875,42.1875
subject23,66,63.28125,112.5,49.21875
subject23,67,63.28125,112.5,49.21875
subject23,68,63.28125,105.46875,42.1875
subject23,69,63.28125,112.5,49.21875
subject23,70,63.28125,112.5,49.21875
subject23,71,63.28125,112.5,49.21875
subject23,72,63.28125,91.40625,28.125
subject23,73,63.28125,112.5,49.21875
subject23,74,63.28125,91.40625,28.125
subject23,75,63.28125,112.5,49.21875
subject23,76,63.28125,112.5,49.21875
subject23,77,63.28125,112.5,49.21875
subject23,78,63.28125,77.34375,14.0625
subject23,79,63.28125,98.4375,35.15625
subject23,80,63.28125,112.5,49.21875
subject23,81,63.28125,112.5,49.21875
subject23,82,63.28125,84.375,21.09375
subject23,83,63.28125,112.5,49.21875
subject23,84,63.28125,112.5,49.21875
subject23,85,63.28125,112.5,49.21875
subject23,86,63.28125,84.375,21.09375
subject23,87,63.28125,112.5,49.21875
subject23,88,63.28125,112.5,49.21875
subject23,89,63.28125,112.5,49.21875
subject23,90,63.28125,112.5,49.21875
subject23,91,63.28125,112.5,49.21875
subject23,92,63.28125,112.5,49.21875
subject23,93,63.28125,112.5,49.21875
subject23,94,63.28125,112.5,49.21875
subject23,95,63.28125,112.5,49.21875
subject23,96,63.28125,112.5,49.21875
subject23,97,63.28125,91.40625,28.125
subject23,98,126.5625,91.40625,-35.15625
subject23,99,70.3125,112.5,42.1875
subject23,100,70.3125,91.40625,21.09375
subject23,101,70.3125,91.40625,21.09375
subject23,102,70.3125,91.40625,21.09375
subject23,103,70.3125,91.40625,21.09375
subject23,104,70.3125,112.5,42.1875
subject23,105,70.3125,112.5,42.1875
subject23,106,70.3125,91.40625,21.09375
subject23,107,70.3125,98.4375,28.125
subject23,108,70.3125,91.40625,21.09375
subject23,109,70.3125,112.5,42.1875
subject23,110,70.3125,84.375,14.0625
subject23,111,70.3125,112.5,42.1875
subject23,112,70.3125,112.5,42.1875
subject23,113,70.3125,112.5,42.1875
subject23,114,70.3125,112.5,42.1875
subject23,115,70.3125,84.375,14.0625
subject23,116,70.3125,112.5,42.1875
subject23,117,70.3125,112.5,42.1875
subject23,118,70.3125,84.375,14.0625
subject23,119,70.3125,112.5,42.1875
subject23,120,70.3125,112.5,42.1875
subject23,121,70.3125,112.5,42.1875
subject23,122,70.3125,91.40625,21.09375
subject23,123,70.3125,84.375,14.0625
subject23,124,70.3125,112.5,42.1875
subject23,125,70.3125,84.375,14.0625
subject23,126,70.3125,112.5,42.1875
subject23,127,70.3125,84.375,14.0625
subject23,128,70.3125,112.5,42.1875
subject23,129,70.3125,91.40625,21.09375
subject23,130,70.3125,91.40625,21.09375
subject23,131,70.3125,112.5,42.1875
subject23,132,70.3125,91.40625,21.09375
subject23,133,70.3125,112.5,42.1875
subject23,134,70.3125,112.5,42.1875
subject23,135,70.3125,84.375,14.0625
subject23,136,70.3125,84.375,14.0625
subject23,137,70.3125,84.375,14.0625
subject23,138,70.3125,112.5,42.1875
subject23,139,70.3125,98.4375,28.125
subject23,140,70.3125,112.5,42.1875
subject23,141,70.3125,98.4375,28.125
subject23,142,70.3125,84.375,14.0625
subject23,143,70.3125,112.5,42.1875
subject23,144,70.3125,98.4375,28.125
subject23,145,70.3125,98.4375,28.125
subject23,146,70.3125,98.4375,28.125
subject23,147,70.3125,91.40625,21.09375
subject23,148,70.3125,98.4375,28.125
subject23,149,70.3125,91.40625,21.09375
subject23,150,70.3125,91.40625,21.09375
subject23,151,70.3125,91.40625,21.09375
subject23,152,70.3125,91.40625,21.09375
subject23,153,70.3125,91.40625,21.09375
subject23,154,70.3125,98.4375,28.125
subject23,155,70.3125,91.40625,21.09375
subject23,156,70.3125,91.40625,21.09375
subject23,157,70.3125,112.5,42.1875
subject23,158,70.3125,91.40625,21.09375
subject23,159,70.3125,98.4375,28.125
subject23,160,70.3125,112.5,42.1875
subject23,161,70.3125,91.40625,21.09375
subject23,162,70.3125,112.5,42.1875
subject23,163,70.3125,91.40625,21.09375
subject23,164,70.3125,91.40625,21.09375
subject23,165,70.3125,91.40625,21.09375
subject23,166,70.3125,91.40625,21.09375
subject23,167,77.34375,84.375,7.03125
subject23,168,77.34375,91.40625,14.0625
subject23,169,77.34375,112.5,35.15625
subject24,0,84.375,84.375,0.0
subject24,1,84.375,84.375,0.0
subject24,2,84.375,84.375,0.0
subject24,3,84.375,84.375,0.0
subject24,4,84.375,84.375,0.0
subject24,5,91.40625,84.375,-7.03125
subject24,6,91.40625,84.375,-7.03125
subject24,7,91.40625,84.375,-7.03125
subject24,8,91.40625,84.375,-7.03125
subject24,9,91.40625,84.375,-7.03125
subject24,10,84.375,84.375,0.0
subject24,11,84.375,84.375,0.0
subject24,12,105.46875,84.375,-21.09375
subject24,13,105.46875,112.5,7.03125
subject24,14,105.46875,77.34375,-28.125
subject24,15,105.46875,112.5,7.03125
subject24,16,105.46875,98.4375,-7.03125
subject24,17,105.46875,77.34375,-28.125
subject24,18,105.46875,98.4375,-7.03125
subject24,19,105.46875,112.5,7.03125
subject24,20,105.46875,98.4375,-7.03125
subject24,21,105.46875,98.4375,-7.03125
subject24,22,105.46875,112.5,7.03125
subject24,23,112.5,98.4375,-14.0625
subject24,24,112.5,98.4375,-14.0625
subject24,25,112.5,84.375,-28.125
subject24,26,112.5,98.4375,-14.0625
subject24,27,112.5,91.40625,-21.09375
subject24,28,112.5,98.4375,-14.0625
subject24,29,112.5,98.4375,-14.0625
subject24,30,112.5,112.5,0.0
subject24,31,112.5,112.5,0.0
subject24,32,112.5,112.5,0.0
subject24,33,112.5,84.375,-28.125
subject24,34,119.53125,112.5,-7.03125
subject24,35,119.53125,112.5,-7.03125
subject24,36,119.53125,84.375,-35.15625
subject24,37,119.53125,112.5,-7.03125
subject24,38,119.53125,91.40625,-28.125
subject24,39,119.53125,84.375,-35.15625
subject24,40,119.53125,84.375,-35.15625
subject24,41,119.53125,84.375,-35.15625
subject24,42,126.5625,91.40625,-35.15625
subject24,43,126.5625,84.375,-42.1875
subject24,44,126.5625,112.5,-14.0625
subject24,45,126.5625,84.375,-42.1875
subject24,46,126.5625,84.375,-42.1875
subject24,47,126.5625,112.5,-14.0625
subject24,48,126.5625,84.375,-42.1875
subject24,49,126.5625,91.40625,-35.15625
subject24,50,126.5625,112.5,-14.0625
subject24,51,126.5625,91.40625,-35.15625
subject24,52,126.5625,112.5,-14.0625
subject24,53,126.5625,91.40625,-35.15625
subject24,54,126.5625,77.34375,-49.21875
subject24,55,126.5625,112.5,-14.0625
subject24,56,133.59375,91.40625,-42.1875
subject24,57,133.59375,91.40625,-42.1875
subject24,58,133.59375,91.40625,-42.1875
subject24,59,133.59375,91.40625,-42.1875
subject24,60,133.59375,112.5,-21.09375
subject24,61,133.59375,91.40625,-42.1875
subject24,62,133.59375,91.40625,-42.1875
subject24,63,133.59375,91.40625,-42.1875
subject24,64,133.59375,112.5,-21.09375
subject24,65,133.59375,91.40625,-42.1875
subject24,66,133.59375,112.5,-21.09375
subject24,67,133.59375,112.5,-21.09375
subject24,68,133.59375,112.5,-21.09375
subject24,69,133.59375,112.5,-21.09375
subject24,70,133.59375,112.5,-21.09375
subject24,71,133.59375,112.5,-21.09375
subject24,72,133.59375,84.375,-49.21875
subject24,73,133.59375,91.40625,-42.1875
subject24,74,133.59375,84.375,-49.21875
subject24,75,133.59375,91.40625,-42.1875
subject24,76,133.59375,112.5,-21.09375
subject24,77,133.59375,91.40625,-42.1875
subject24,78,119.53125,112.5,-7.03125
subject24,79,119.53125,91.40625,-28.125
subject24,80,119.53125,91.40625,-28.125
subject24,81,119.53125,112.5,-7.03125
subject24,82,119.53125,91.40625,-28.125
subject24,83,119.53125,91.40625,-28.125
subject24,84,119.53125,112.5,-7.03125
subject24,85,119.53125,91.40625,-28.125
subject24,86,119.53125,112.5,-7.03125
subject24,87,119.53125,112.5,-7.03125
subject24,88,119.53125,112.5,-7.03125
subject24,89,119.53125,84.375,-35.15625
subject24,90,119.53125,112.5,-7.03125
subject24,91,119.53125,112.5,-7.03125
subject24,92,119.53125,84.375,-35.15625
subject24,93,119.53125,112.5,-7.03125
subject24,94,119.53125,112.5,-7.03125
subject24,95,119.53125,91.40625,-28.125
subject24,96,112.5,112.5,0.0
subject24,97,112.5,77.34375,-35.15625
subject24,98,112.5,84.375,-28.125
subject24,99,112.5,77.34375,-35.15625
subject24,100,112.5,77.34375,-35.15625
subject24,101,112.5,84.375,-28.125
subject24,102,112.5,77.34375,-35.15625
subject24,103,112.5,91.40625,-21.09375
subject24,104,112.5,84.375,-28.125
subject24,105,112.5,112.5,0.0
subject24,106,112.5,84.375,-28.125
subject24,107,112.5,84.375,-28.125
subject24,108,112.5,84.375,-28.125
subject24,109,112.5,84.375,-28.125
subject24,110,112.5,84.375,-28.125
subject24,111,112.5,84.375,-28.125
subject24,112,112.5,84.375,-28.125
subject24,113,112.5,84.375,-28.125
subject24,114,112.5,84.375,-28.125
subject24,115,105.46875,84.375,-21.09375
subject24,116,105.46875,84.375,-21.09375
subject24,117,105.46875,84.375,-21.09375
subject24,118,105.46875,84.375,-21.09375
subject24,119,105.46875,84.375,-21.09375
subject24,120,105.46875,91.40625,-14.0625
subject24,121,105.46875,112.5,7.03125
subject24,122,105.46875,91.40625,-14.0625
subject24,123,105.46875,91.40625,-14.0625
subject24,124,105.46875,77.34375,-28.125
subject24,125,105.46875,77.34375,-28.125
subject24,126,98.4375,77.34375,-21.09375
subject24,127,98.4375,105.46875,7.03125
subject24,128,98.4375,91.40625,-7.03125
subject24,129,98.4375,77.34375,-21.09375
subject24,130,98.4375,112.5,14.0625
subject24,131,98.4375,77.34375,-21.09375
subject24,132,98.4375,84.375,-14.0625
subject24,133,98.4375,112.5,14.0625
subject24,134,98.4375,112.5,14.0625
subject24,135,98.4375,91.40625,-7.03125
subject24,136,98.4375,112.5,14.0625
subject24,137,98.4375,105.46875,7.03125
subject24,138,98.4375,91.40625,-7.03125
subject24,139,98.4375,112.5,14.0625
subject24,140,98.4375,91.40625,-7.03125
subject24,141,98.4375,112.5,14.0625
subject24,142,98.4375,105.46875,7.03125
subject24,143,98.4375,112.5,14.0625
subject24,144,98.4375,112.5,14.0625
subject24,145,98.4375,98.4375,0.0
subject24,146,98.4375,112.5,14.0625
subject24,147,98.4375,112.5,14.0625
subject24,148,98.4375,98.4375,0.0
subject24,149,98.4375,112.5,14.0625
subject24,150,98.4375,98.4375,0.0
subject24,151,98.4375,84.375,-14.0625
subject24,152,98.4375,112.5,14.0625
subject24,153,91.40625,112.5,21.09375
subject24,154,91.40625,112.5,21.09375
subject24,155,91.40625,98.4375,7.03125
subject24,156,91.40625,84.375,-7.03125
subject24,157,91.40625,84.375,-7.03125
subject24,158,91.40625,91.40625,0.0
subject24,159,91.40625,91.40625,0.0
subject24,160,91.40625,91.40625,0.0
subject24,161,91.40625,91.40625,0.0
subject24,162,91.40625,91.40625,0.0
subject24,163,91.40625,91.40625,0.0
subject24,164,91.40625,91.40625,0.0
subject24,165,91.40625,91.40625,0.0
subject24,166,91.40625,98.4375,7.03125
subject24,167,91.40625,91.40625,0.0
subject24,168,91.40625,112.5,21.09375
subject24,169,91.40625,112.5,21.09375
subject24,170,91.40625,91.40625,0.0
subject24,171,91.40625,91.40625,0.0
subject24,172,91.40625,112.5,21.09375
subject24,173,91.40625,91.40625,0.0
subject24,174,91.40625,112.5,21.09375
subject25,0,112.5,77.34375,-35.15625
subject25,1,112.5,112.5,0.0
subject25,2,112.5,91.40625,-21.09375
subject25,3,112.5,105.46875,-7.03125
subject25,4,112.5,91.40625,-21.09375
subject25,5,112.5,105.46875,-7.03125
subject25,6,112.5,105.46875,-7.03125
subject25,7,112.5,84.375,-28.125
subject25,8,112.5,91.40625,-21.09375
subject25,9,112.5,84.375,-28.125
subject25,10,112.5,84.375,-28.125
subject25,11,112.5,98.4375,-14.0625
subject25,12,112.5,84.375,-28.125
subject25,13,112.5,91.40625,-21.09375
subject25,14,112.5,84.375,-28.125
subject25,15,112.5,77.34375,-35.15625
subject25,16,112.5,84.375,-28.125
subject25,17,112.5,112.5,0.0
subject25,18,112.5,84.375,-28.125
subject25,19,112.5,84.375,-28.125
subject25,20,112.5,77.34375,-35.15625
subject25,21,112.5,112.5,0.0
